VaR,Loss
-304.619,-33.150
-302.337,-33.150
-302.209,1.850
-298.246,-23.150
-298.581,-3.150
-295.089,-18.150
-292.200,-13.150
-290.768,-115.700
-293.238,-36.450
-284.318,96.050
-283.054,176.000
-285.575,156.000
-285.003,-26.500
-294.960,-41.500
-295.210,-116.500
-298.543,-231.500
-305.631,-256.500
-309.439,-239.000
-309.736,-219.000
-308.698,-304.000
-319.983,-279.000
-318.401,-256.900
-310.560,-241.950
-311.916,-291.950
-300.811,383.000
-268.457,488.000
-265.818,507.800
-263.259,492.800
-264.629,482.800
-265.879,472.800
-264.335,445.300
-265.534,427.800
-266.816,457.800
-265.249,587.800
-262.502,1247.800
-234.988,1341.200
-240.138,918.700
-274.919,893.700
-276.547,828.800
-280.294,518.800
-296.521,528.800
-298.987,498.700
-301.758,458.700
-304.711,406.350
-307.668,386.350
-308.408,371.350
-309.999,346.350
-311.918,36.850
-338.179,-68.150
-342.573,-60.650
-342.241,-10.650
-334.549,-3.150
-334.060,-93.950
-337.084,-98.950
-334.446,-128.950
-334.067,-113.950
-332.414,-108.850
-334.827,-292.350
-339.846,-357.350
-343.384,-547.250
-360.321,-529.750
-358.360,-319.750
-351.875,-307.250
-350.924,-347.200
-360.653,-337.200
-360.239,-344.700
-359.872,-64.700
-350.614,-69.700
-349.257,-129.700
-348.501,-105.100
-347.812,-270.100
-350.398,-984.250
-374.119,-1071.750
-377.401,-1056.750
-377.312,-1054.250
-377.827,-1064.250
-376.728,-1049.250
-376.286,-1046.500
-377.678,-1071.500
-378.308,-1076.500
-377.146,-1131.500
-344.943,-1113.300
-350.543,-736.450
-351.778,-736.450
-352.622,-709.000
-353.073,-549.000
-352.809,-554.000
-354.296,-518.950
-353.776,-498.950
-356.162,-458.400
-356.838,-455.900
-357.357,-460.900
-358.408,-435.900
-358.003,-405.900
-359.544,-399.400
-358.590,-381.900
-353.926,-421.900
-356.483,-420.300
-360.344,-482.800
-365.848,-467.800
-362.580,-512.800
-365.219,-582.800
-368.855,-495.350
-365.553,-406.100
-364.000,-491.100
-372.766,-331.150
-376.002,-376.150
-377.557,-228.650
-362.304,-241.150
-362.494,-201.150
-362.105,-16.250
-357.755,38.750
-356.876,36.250
-356.762,-66.250
-352.096,-116.250
-354.012,-121.250
-353.316,-115.450
-352.440,-85.450
-352.452,375.850
-340.516,525.850
-332.966,508.200
-332.595,508.200
-332.473,515.700
-332.581,475.700
-334.196,485.700
-332.749,505.200
-332.483,517.700
-332.142,512.700
-330.940,37.700
-337.290,65.050
-339.707,23.850
-342.370,38.850
-342.339,28.850
-343.559,133.850
-335.017,168.850
-334.308,148.850
-335.169,203.850
-333.483,233.850
-332.126,233.850
-332.375,243.850
-332.997,293.850
-328.633,298.850
-348.911,348.850
-347.059,338.350
-347.024,218.350
-349.957,270.850
-348.569,310.050
-348.844,375.050
-348.646,340.050
-347.941,380.050
-347.776,395.050
-349.311,330.050
-349.690,320.000
-348.951,490.000
-345.988,500.000
-348.024,477.500
-350.697,212.500
-354.103,235.000
-352.637,185.000
-355.957,80.050
-358.594,80.050
-357.999,75.050
-357.872,38.800
-360.137,-43.200
-361.958,-13.200
-362.316,46.800
-358.193,18.900
-359.176,-295.750
-368.031,-623.250
-383.262,-632.750
-383.480,-642.750
-384.048,-655.250
-384.964,-628.750
-384.945,-603.750
-382.991,-616.000
-383.544,-646.000
-385.406,-661.000
-385.477,-491.000
-380.721,-538.150
-386.512,-569.550
-392.799,-589.550
-394.117,-577.050
-394.117,-1219.250
-433.789,-1294.250
-439.183,-1324.250
-442.536,-1339.250
-441.811,-1357.800
-441.664,-1355.300
-441.818,-1355.300
-442.442,-1350.300
-460.244,-1465.300
-466.895,-1508.800
-469.925,-1523.800
-474.175,-1568.800
-477.725,-1633.800
-482.245,-1643.850
-482.212,-1613.850
-480.313,-1588.850
-480.202,-1603.850
-481.856,-1647.250
-483.725,-1664.750
-482.093,-1759.250
-489.576,-1709.250
-488.983,-1196.750
-463.635,-1209.250
-463.193,-1199.250
-465.747,-1218.750
-468.631,-1243.750
-469.812,-1256.250
-470.765,-1183.750
-468.739,-1068.450
-462.404,-1083.450
-464.069,-1142.150
-463.740,-1162.150
-465.445,-1197.150
-467.975,-974.900
-463.022,-624.900
-454.195,-672.650
-458.565,-670.150
-458.947,-665.150
-459.492,-643.200
-458.438,-668.200
-457.585,-693.150
-459.402,-677.750
-455.681,-590.300
-455.257,-423.050
-447.279,-423.050
-448.572,-448.050
-449.865,-73.650
-459.150,-48.650
-461.881,-18.650
-460.081,-56.550
-461.702,-56.550
-461.854,109.000
-450.318,-6.000
-455.670,159.000
-454.034,254.000
-452.398,244.000
-454.728,334.000
-451.736,289.000
-453.398,284.000
-455.852,404.000
-452.915,339.100
-456.531,281.600
-458.080,271.600
-460.066,448.550
-451.889,503.550
-447.575,652.550
-446.001,637.550
-446.304,-39.950
-459.486,-57.450
-460.392,-142.450
-468.618,-98.450
-469.228,-98.450
-469.931,-103.450
-471.079,-159.700
-472.156,-241.800
-472.163,-275.550
-476.063,-268.150
-475.515,-223.150
-474.761,-233.150
-476.788,-592.850
-493.042,-777.850
-496.353,-732.850
-496.503,-747.850
-497.502,-760.350
-498.499,-738.750
-495.810,-768.750
-497.574,-743.750
-496.703,-706.250
-495.372,-739.050
-498.269,-494.850
-479.422,-414.150
-474.528,-773.900
-495.957,-763.900
-496.327,-566.100
-492.514,-541.100
-492.989,-498.600
-492.590,-528.600
-492.195,-515.000
-493.274,-520.000
-493.822,-576.100
-489.282,-511.050
-488.702,-531.050
-489.009,-551.050
-489.202,-521.050
-490.140,-506.050
-487.559,-501.050
-488.361,-426.050
-486.900,-521.600
-488.918,-556.200
-494.027,-571.200
-496.269,-536.200
-494.573,-541.200
