VaR,Loss
-3439.642,547.300
-3443.074,655.850
-3379.449,724.600
-3371.983,894.600
-3476.964,874.600
-3398.846,979.600
-3321.370,939.600
-3320.437,899.600
-3393.044,924.550
-3389.930,929.550
-3426.551,916.500
-3378.555,891.150
-3387.998,846.150
-3457.340,700.650
-3365.666,839.350
-3302.440,691.050
-3317.194,561.050
-3258.723,496.050
-3238.189,306.050
-3089.006,298.550
-3084.929,184.500
-3062.029,239.500
-3066.791,204.300
-3056.896,189.700
-3047.361,188.850
-3143.053,161.750
-3043.585,136.750
-3030.369,76.750
-2982.123,56.750
-2949.435,-548.250
-2609.515,-1822.050
-2597.345,-1894.600
-2495.817,-1934.600
-2535.313,-1969.600
-2577.639,-1989.600
-2525.078,-2017.100
-2542.393,-2047.100
-2555.124,-2092.000
-2582.482,-2077.000
-2642.144,-2013.200
-3010.711,-2058.200
-3123.741,-2080.700
-3108.427,-2080.700
-3088.398,-1695.700
-3265.462,-1723.050
-3257.167,-1663.050
-3337.603,-1607.150
-3347.817,-1627.150
-3365.236,-1702.150
-3405.197,-1827.150
-3407.517,-1882.150
-3336.428,-1949.150
-3385.585,-2029.150
-3365.935,-2014.150
-3366.038,-1954.150
-3465.412,-2054.050
-3495.702,-2134.050
-3494.572,-2139.050
-3546.374,-2158.350
-3564.208,-2003.950
-3478.103,-2436.350
-3561.701,-2454.600
-3669.568,-2369.600
-3619.403,-2099.600
-3683.140,-2099.600
-3681.339,-2067.050
-3671.114,-1982.050
-3651.959,-1997.450
-3641.306,-1970.950
-3599.838,-1997.200
-3544.388,-2072.200
-3528.188,-2060.000
-3577.463,-2070.000
-3614.112,-2545.000
-3655.586,-2767.400
-3554.347,-2457.400
-3632.747,-2462.400
-3655.024,-2427.400
-3619.194,-2382.400
-3634.548,-2354.900
-3655.985,-2357.400
-3590.636,-2347.450
-3589.534,-2357.450
-3593.557,-2287.750
-3484.413,-2818.400
-3272.912,-2918.400
-3179.669,-2918.400
-3160.395,-2923.400
-3146.596,-3338.400
-3061.395,-3338.400
-3079.259,-3288.700
-3073.490,-3358.700
-3023.915,-3368.550
-2989.267,-3371.050
-2979.106,-3376.050
-2980.893,-3196.050
-3000.532,-3211.050
-2935.473,-3227.050
-2922.765,-3182.050
-2904.836,-3207.050
-2884.411,-3247.050
-2879.863,-3172.100
-2884.906,-3118.350
-2890.130,-3158.350
-2900.843,-3208.700
-2863.912,-3248.700
-2907.280,-3325.000
-2923.853,-2781.300
-2929.461,-2893.700
-2888.327,-2966.200
-2897.246,-2966.200
-2909.947,-3121.200
-3082.529,-3128.700
-3105.046,-3173.450
-3054.662,-3318.450
-3088.406,-3273.450
-3117.545,-3267.200
-3086.636,-3264.700
-3077.256,-3179.700
-3132.054,-3184.100
-3148.683,-3189.100
-3159.858,-2074.250
-3225.633,-803.050
-3154.873,-908.050
-3143.155,-888.050
-3176.496,-918.050
-3199.882,-978.050
-3191.383,-980.550
-3187.283,-1005.550
-3218.929,-1114.950
-3071.434,-1159.950
-3025.182,-1032.450
-3155.794,-1032.450
-3126.581,-522.450
-3070.942,-542.450
-2982.837,-604.800
-2948.460,-629.800
-2929.176,-627.150
-2880.347,-624.650
-2867.890,-564.650
-2876.713,-624.650
-2855.232,-614.650
-2873.204,-601.650
-2776.669,-631.650
-2789.448,-616.650
-2780.180,-684.150
-2714.619,-764.150
-2693.739,-857.650
-2711.664,-792.650
-2615.987,-702.650
-2586.340,-667.650
-2583.078,-556.250
-2581.407,-811.250
-2500.755,-811.300
-2420.013,-561.300
-2398.990,-586.300
-2423.186,-956.300
-2334.131,-951.300
-2341.113,-959.500
-2347.808,-924.500
-2297.143,-944.500
-2303.724,-949.500
-2278.190,-1017.000
-2223.677,-989.500
-2231.194,-989.500
-2257.020,-932.300
-2333.578,-873.550
