VaR,Loss
-12141.896,-978.050
-12141.827,-980.550
-12141.760,-1005.550
-12141.705,-1114.950
-12141.342,-1159.950
-12140.766,-1032.450
-12141.256,-1032.450
-12141.240,-522.450
-12141.663,-542.450
-12141.622,-604.800
-12141.588,-629.800
-12141.471,-627.150
-12141.506,-624.650
-12141.475,-564.650
-12141.617,-624.650
-12141.678,-614.650
-12141.445,-601.650
-12141.388,-631.650
-12141.303,-616.650
-12141.292,-684.150
-12140.835,-764.150
-12136.067,-857.650
-12140.404,-792.650
-12138.449,-702.650
-12138.488,-667.650
-12138.449,-556.250
-12135.170,-811.250
-12134.774,-811.300
-12125.355,-561.300
-12125.229,-586.300
-12125.135,-956.300
-12118.020,-951.300
-12118.008,-959.500
-12114.816,-924.500
-12114.743,-944.500
-12114.657,-949.500
-12114.624,-1017.000
-12114.378,-989.500
-12114.372,-989.500
-12114.344,-932.300
-12114.289,-873.550
-12114.347,-1083.250
-12113.102,-1635.750
-12076.199,-1705.750
-12076.173,-1725.750
-12074.852,-1755.750
-12074.737,-1750.750
-12074.714,-1753.250
-12074.731,-1728.250
-12074.447,-1723.250
-12073.897,-1690.750
-12073.932,-1641.300
-12071.909,-1403.800
-12071.114,-1333.800
-12069.747,-1468.800
-12069.756,-1481.300
-12069.711,-1821.300
-12069.206,-1821.300
-12069.164,-1776.300
-12069.191,-1771.300
-12067.360,-1796.450
-12066.541,-1801.450
-12066.495,-1781.450
-12066.638,-1721.450
-12066.871,-1681.450
-12065.648,-1666.450
-12065.626,-1701.450
-12065.535,-1636.450
-12065.554,-1541.450
-12061.059,-1385.700
-12060.915,-1380.700
-12058.973,-1388.200
-12058.998,-1408.200
-12058.780,-1443.200
-12055.367,-1375.600
-12055.269,-1057.200
-12047.212,-1174.700
-12046.735,-1144.700
-12046.704,-1159.700
-12039.562,-1142.200
-12039.593,-1068.850
-12036.617,-1001.350
-12036.574,-981.350
-12036.546,-977.550
-12035.291,-872.550
-12035.401,-857.550
-12034.174,-832.550
-12031.799,-737.550
-12027.525,-765.050
-12025.020,-732.700
-12023.898,-137.700
-11990.297,-160.200
